id,naslov,regija,velikost,zemljisce,tip,leto,obnova,opis,agencija,cena
6437517,"KRANJ, CENTER MESTA, POT NA KOLODVOR 1",2,47.8,0,2.0,1800,1964,"47,8 m2, 2-sobno, v stavbi zgrajeni l. 1800, adaptirano l. 1964, pritličje, Stanovanje: - je ZK urejeno; - ima lasten vh...",Zasebna ponudba,75000.0
6439665,"KRANJ, ČIRČE",2,72.0,0,2.0,2003,2003,"72 m2, 2-sobno, adaptirano l. 2003, 1/2 nad., prodamo. Cena: 189.000,00 EUR",Zasebna ponudba,189000.0
6424323,"KRANJ, DRULOVKA",2,41.0,0,0,1989,,"41 m2, garsonjera, zgrajena l. 1989, adaptirana l. 2010, 2/2 nad., popolnoma opremljeno, udobno stanovanje z balkonom, p...",R SKUPINA d.o.o.,112000.0
6437689,"KRANJ, DRULOVKA",2,85.7,0,3.0,2004,,"85,7 m2, 3-sobno, zgrajeno l. 2004, 1/2 nad., nadstandardno, sončno, prodamo. Cena: 245.000,00 EUR",Zasebna ponudba,245000.0
6438842,"KRANJ, HUJE",2,68.5,0,2.0,1903,2018,"68,5 m2, 2-sobno, zgrajeno l. 1903, adaptirano l. 2018, visoko pritličje, Stanovanje v starejši hiši. adaptirano leta 20...",Zasebna ponudba,92000.0
6418491,"KRANJ, LEVSTIKOVA ULICA",2,227.73,0,4.5,2010,2015,"227,73 m2, 4,5-sobno, &quot;penthouse&quot;, zgrajeno l. 2010, adaptirano l. 2015, 3/3 nad., prodamo. Cena: 445.000,00 E...",Rojal invest d.o.o.,445000.0
6401371,"KRANJ, OKOLICA",2,168.5,240.0,5,1910,2008,"168,5 m2, 5 in večsobno, dupleks, zgrajeno l. 1910, adaptirano l. 2008, 240 m2 zemljišča, 1/P, Kranj - Okolica - Duplje,...",Oaza nepremičnine d.o.o.,199000.0
6434261,"KRANJ, PLANINA",2,65.8,50.0,2.0,1979,2010,"65,8 m2, 2-sobno, zgrajeno l. 1979, adaptirano l. 2010, 50 m2 zemljišča, P/6 nad., 2-sobno pritlično, 2 vhoda, 2 kleti, ...",Zasebna ponudba,197800.0
6427294,"KRANJ, PLANINA",2,68.6,0,2.0,1950,2007,"68,6 m2, 2-sobno, v stavbi zgrajeni l. 1950, adaptirano l. 2007, 1/3 nad., prodamo. Cena: 185.000,00 EUR",Zasebna ponudba,185000.0
6439176,"KRANJ, PLANINA II",2,74.93,0,2.0,1982,,"74,93 m2, 2-sobno, zgrajeno l. 1982, 2/3 nad., vrhunska lokacija, lep in odprt pogled na okolico, v neposredni bližini v...",Diamant nepremičnine d.o.o.,199000.0
6438253,"KRANJ, PLANINA III",2,71.0,0,2.0,1987,2012,"71 m2, 2-sobno, zgrajeno l. 1987, adaptirano l. 2012, 1/3 nad., vseljivo takoj, polno opremljeno, prodamo. Cena: 196.000...",Zasebna ponudba,196000.0
6412844,"KRANJ, PRITLIČNO 2, 5 SS, 53 M2, PRILAGOJEN DOSTOP ZA GIBALN...",2,53.0,0,2.5,1964,2010,"53 m2, 2,5-sobno, zgrajeno l. 1964, adaptirano l. 2010, pritličje, prodamo. Cena: 130.000,00 EUR",Mreža nepremičnin d.o.o.,130000.0
6441233,"KRANJ, SOTOČJE",2,87.4,53.0,3.0,2009,2017,"87,4 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2017, 53 m2 zemljišča, P/4 nad., V Kranju, na Sotočju prodamo lepo, mo...","Homan nepremičnine, Saša Homan s.p.",269000.0
6409663,"KRANJ, STRAŽIŠČE",2,53.0,0,2.0,1964,2010,"53 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2010, P/4 nad., prodamo. Cena: 133.000,00 EUR","INF - ING nepremičnine, storitve, d.o.o.",133000.0
6436437,"KRANJ, STRAŽIŠČE",2,59.0,0,3.0,1967,2007,"59 m2, 3-sobno, zgrajeno l. 1967, adaptirano l. 2007, 1/2 nad., Kranj - Stražišče, vila blok - 4 stanovanja, prijetno dr...",JA Invest 888 d.o.o.,127700.0
6438213,"KRANJ, VALJAVČEVA ULICA",2,59.7,0,2.0,1964,,"59,7 m2, 2-sobno, zgrajeno l. 1964, VP/4 nad., vrhunska lokacija, stanovanje odmaknjeno od glavne ceste, odličen tloris,...","Nepremičnine ambient, Mojca Piršič s.p.",167000.0
6435140,"KRANJ, VODOVODNI STOLP",2,80.7,0,4.0,1904,2012,"80,7 m2, 4-sobno, zgrajeno l. 1904, adaptirano l. 2012, 2/2 nad., prodamo. Cena: 139.000,00 EUR",K3 Kern d.o.o.,139000.0
6441513,"KRANJ, ZLATO POLJE",2,39.0,0,1.5,1998,2016,"39 m2, 1,5-sobno, zgrajeno l. 1998, adaptirano l. 2016, 1/4 nad., redko v ponudbi, dobra razporeditev, hitro vseljivo, v...",Nepremičnina posredovanje d.o.o.,149000.0
6441515,"KRANJ, ZLATO POLJE",2,39.0,0,2.0,1998,2016,"39 m2, 2-sobno, zgrajeno l. 1998, adaptirano l. 2016, 1/4 nad., redko v ponudbi, dobra razporeditev, hitro vseljivo, vpi...",Nepremičnina posredovanje d.o.o.,149000.0
6439988,"KRANJ, ZLATO POLJE",2,46.0,0,1.5,1960,2002,"46 m2, 1,5-sobno, zgrajeno l. 1960, adaptirano l. 2002, 3/5 nad., prodamo. Cena: 139.000,00 EUR",Fesst nepremičnine d.o.o.,139000.0
6440453,"KRANJ, ZLATO POLJE",2,97.1,0,3.0,1948,2021,"97,1 m2, 3-sobno, zgrajeno l. 1948, adaptirano l. 2021, 1/3 nad., Na priljubljeni in mirnil okaciji v Kranju prodamo obn...",Zasebna ponudba,238000.0
6205646,"KRANJ, ZLATO POLJE - KROŽNA ULICA",2,135.0,200.0,4.0,1956,,"135 m2, 4-sobno, zgrajeno l. 1956, 200 m2 zemljišča, 1/1 nad., prodamo. Cena: 199.999,00 EUR",Zasebna ponudba,199999.0
6440417,"KRANJ, ZLATO POLJE 2D",2,65.2,0,2.0,1997,,"65,2 m2, 2-sobno, v stavbi zgrajeni l. 1997, 3. nad., prodamo. Cena: 137.000,00 EUR",Zavod za zdravstveno zavarovanje Slovenije,137000.0
6440515,KRANJSKA GORA,2,32.0,0,1.5,1990,,"32 m2, 1,5-sobno, zgrajeno l. 1990, 2/2 nad., Prodamo prijetno stanovanje v izmeri 30 m2, v samem centru Kranjske Gore. ...",Zasebna ponudba,217000.0
6411874,KRANJSKA GORA,2,35.5,0,1.0,1970,2017,"35,5 m2, 1-sobno, zgrajeno l. 1970, adaptirano l. 2017, Popolnoma prenovljeno enosobno stanovanje v Čičarah v izmeri 35,...",Nepremičnine Smuk – NSKG d.o.o.,175000.0
6439792,KRANJSKA GORA,2,37.0,0,1.0,1990,,"37 m2, 1-sobno, zgrajeno l. 1990, 1/1 nad., appartma v centru Kranjske Gore prodam, prodamo. Cena: 252.300,00 EUR",Zasebna ponudba,252300.0
6438037,KRANJSKA GORA,2,41.5,0,1.0,2009,2019,"41,5 m2, 1-sobno, zgrajeno l. 2009, adaptirano l. 2019, 1/2 nad., prodamo, stanovanje, enosobno, moderno opremljeno, bal...",Nepremičnine Kranj d.o.o.,297700.0
6441448,KRANJSKA GORA,2,43.6,0,2.0,1987,2019,"43,6 m2, 2-sobno, zgrajeno l. 1987, adaptirano l. 2019, PK/3 nad., odlična lokacija, center, bližina smučišča, staro mes...",MESTO NEPREMIČNIN d.o.o.,250000.0
6435612,KRANJSKA GORA,2,54.0,0,1.0,2011,2019,"54 m2, 1-sobno, zgrajeno l. 2011, adaptirano l. 2019, 1/2 nad., odlična lokacija, poslovna priložnost, moderna opremljen...",MESTO NEPREMIČNIN d.o.o.,297700.0
6424704,KRANJSKA GORA,2,59.0,0,,1986,,"59 m2, apartma, zgrajen l. 1986, prodamo. Cena: 230.000,00 EUR",ABC nepremičnine d.o.o.,230000.0
6440234,KRANJSKA GORA,2,62.0,0,1.5,1962,2013,"62 m2, 1,5-sobno, v stavbi zgrajeni l. 1962, adaptirano l. 2013, 1/1 nad., v Kranjski Gori, 50 korakov od smučišča, posr...",BCAKTIV d.o.o.,260000.0
6434151,KRANJSKA GORA,2,66.0,0,2.0,1973,2016,"66 m2, 2-sobno, zgrajeno l. 1973, adaptirano l. 2016, Dvosobno stanovanje v Kranjski Gori na mirni lokaciji z balkon s p...",Nepremičnine Smuk – NSKG d.o.o.,255000.0
6440230,KRANJSKA GORA,2,76.0,0,1.5,1962,2013,"76 m2, 1,5-sobno, v stavbi zgrajeni l. 1962, adaptirano l. 2013, P/1 nad., v Kranjski Gori, 50 korakov od smučišča, posr...",BCAKTIV d.o.o.,280000.0
6436391,KRANJSKA GORA,2,80.9,20.0,3.0,1990,2015,"80,9 m2, 3-sobno, zgrajeno l. 1990, adaptirano l. 2015, 20 m2 zemljišča, P/2 nad., prodamo. Cena: 498.000,00 EUR",Exedra nepremičnine - Dragan Dušanić s.p.,498000.0
6399468,KRANJSKA GORA,2,99.3,0,3.0,1987,,"99,3 m2, 3-sobno, zgrajeno l. 1987, Čudovito zelo svetlo in sončno trisobno stanovanje 99,30 m 2 z uporabljenim podstreš...",Nepremičnine Smuk – NSKG d.o.o.,399000.0
6424191,KRANJSKA GORA,2,119.35,0,3.0,2008,,"119,35 m2, 3-sobno, zgrajeno l. 2008, 2/2 nad., center, svetlo, zračno, klet, skupni prostor, garaža 2PM, bližina igrišč...",Zasebna ponudba,380000.0
6427391,KRANJSKA GORA,2,131.8,0,4.0,2006,,"131,8 m2, 4-sobno, zgrajeno l. 2006, 2. nad., Popolnoma opremljeno, zelo svetlo stanovanje v izmeri 132 m2, s čudovitim ...",Nepremičnine Smuk – NSKG d.o.o.,675000.0
6427265,"KRANJSKA GORA, JASNA",2,60.0,0,3.0,1987,2017,"60 m2, 3-sobno, zgrajeno l. 1987, adaptirano l. 2017, P/3 nad., Na odlični lokaciji, nad jezerom Jasna v Kranjski gori, ...",AC Asfalti d.o.o.,310000.0
6438218,"KRANJSKA GORA, KOROŠKA CESTA 14A",2,45.0,0,1.5,1990,2020,"45 m2, 1,5-sobno, dupleks, zgrajeno l. 1990, adaptirano l. 2020, 1/1 nad., stanovanje v centru Kranjske Gore, prodamo. C...",Zasebna ponudba,199000.0
6422564,LESCE,2,65.0,0,3.0,2002,,"65 m2, 3-sobno, zgrajeno l. 2002, 1/3 nad., lastna peč, lastna garaža, balkon. lastna klet, prodamo. Cena: cca 200.000,0...",Zasebna ponudba,200000.0
6420700,MOJSTRANA,2,53.0,0,2.5,2013,,"53 m2, 2,5-sobno, zgrajeno l. 2013, 1/2 nad., Popolnoma opremljeno luksuzno stanovanje v večstanovanjskem modernem objek...",Zasebna ponudba,295000.0
6439168,MOJSTRANA,2,68.4,0,2.0,1981,2013,"68,4 m2, 2-sobno, zgrajeno l. 1981, adaptirano l. 2013, 1/4 nad., Večje dvosobno stanovanje z možnostjo preureditve v dv...","Bonita N-11 d.o.o., Dom projekt Šuvak nepremičnine",180000.0
6437176,MOJSTRANA,2,93.03,0,2.5,2011,,"93,03 m2, 2,5-sobno, zgrajeno l. 2011, 1/2 nad., prodamo. Cena: 280.000,00 EUR","Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o.",280000.0
6397891,MOJSTRANA,2,219.6,268.0,5,2009,2009,"219,6 m2, 5 in večsobno, adaptirano l. 2009, 268 m2 zemljišča, dve stanovanji v večstanovanjski hiši v Mojstrani, prodam...",Novi list d.o.o.,439000.0
6219949,MOŠNJE,2,50.1,32.0,2.0,2018,,"50,1 m2, 2-sobno, v stavbi zgrajeni l. 2018, 32 m2 zemljišča, P/P+1+M, lepo svetlo stanovanje v petstanovanjski stavbi, ...","MA - nepremičninska družba, Marko Alič s.p.",195000.0
6328032,MOŠNJE,2,50.1,0,2.0,2018,,"50,1 m2, 2-sobno, zgrajeno l. 2018, P/2 nad., svetlo, lepo stanovanje, atrij z zelenico, 2 parkirni mesti, prodamo. Cena...",Afirmacija d.o.o.,195000.0
6437681,MOŠNJE,2,50.1,0,2.0,2018,,"50,1 m2, 2-sobno, zgrajeno l. 2018, P/2 nad., prodamo, stanovanje, dvosobno, pritličje, atrij z zelenico, talno gretje, ...",Nepremičnine Kranj d.o.o.,195000.0
6369737,NAKLO,2,75.7,91.0,4.0,1959,2018,"75,7 m2, 4-sobno, zgrajeno l. 1959, adaptirano l. 2018, 91 m2 zemljišča, P/1 nad., prodamo. Cena: 139.000,00 EUR",K3 Kern d.o.o.,139000.0
6421927,NOMENJ,2,62.9,120.0,1.5,1913,1996,"62,9 m2, 1,5-sobno, zgrajeno l. 1913, adaptirano l. 1996, 120 m2 zemljišča, 1/2 nad., Nomenj v Bohinju, enoinpolsobno st...",Makler Bled d.o.o.,68500.0
6438073,"PODKOREN, KRANJSKA GORA",2,49.1,0,1.0,1978,2019,"49,1 m2, 1-sobno, zgrajeno l. 1978, adaptirano l. 2019, P/2 nad., prikupen, umetniško obarvan kotiček - apartma z veliko...",Zasebna ponudba,195000.0
6426133,POTOČE,2,65.3,60.0,2.5,1995,2004,"65,3 m2, 2,5-sobno, zgrajeno l. 1995, adaptirano l. 2004, 60 m2 zemljišča, prodamo. Cena: 75.000,00 EUR",Svet Real d.o.o.,75000.0
6438024,POTOČE,2,73.0,50.0,3.0,1995,,"73 m2, 3-sobno, zgrajeno l. 1995, 50 m2 zemljišča, M/P+1+M, prodamo. Cena: 80.000,00 EUR",PERFEKT B d.o.o.,80000.0
6400114,RADOVLJICA,2,20.0,0,0,1989,,"20 m2, garsonjera, zgrajena l. 1989, adaptirana l. 2015, PK/4 nad., lepa in urejena garsonjera, na odlični lokaciji, pop...",Nepremičnina posredovanje d.o.o.,65000.0
6441231,RADOVLJICA,2,29.0,0,1.0,1974,2020,"29 m2, 1-sobno, zgrajeno l. 1974, adaptirano l. 2020, PK/4 nad., Svetlo majhno polkletno stanovanje z lastnim vhodom, na...",Zasebna ponudba,80000.0
6436142,RADOVLJICA,2,37.3,0,0,2021,,"37,3 m2, garsonjera, oskrbovano stanovanje za starejše, zgrajena l. 2021, 1/2 nad., prodamo. Cena: 135.400,00 EUR",Karo d.o.o.,135400.0
6436115,RADOVLJICA,2,40.4,18.0,0,2021,,"40,4 m2, garsonjera, oskrbovano stanovanje za starejše, zgrajena l. 2021, 18 m2 zemljišča, P/2 nad., prodamo. Cena: 153....",Karo d.o.o.,153880.0
6436139,RADOVLJICA,2,43.7,0,0,2021,,"43,7 m2, garsonjera, oskrbovano stanovanje za starejše, zgrajena l. 2021, 1/2 nad., prodamo. Cena: 161.000,00 EUR",Karo d.o.o.,161000.0
6436157,RADOVLJICA,2,45.3,0,2.0,2021,,"45,3 m2, 2-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2021, 2/2 nad., prodamo. Cena: 149.000,00 EUR",Karo d.o.o.,149000.0
6436128,RADOVLJICA,2,49.7,0,2.0,2021,,"49,7 m2, 2-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2021, 1/2 nad., prodamo. Cena: 169.400,00 EUR",Karo d.o.o.,169400.0
6436164,RADOVLJICA,2,72.1,0,2.0,2021,,"72,1 m2, 2-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2021, 2/2 nad., prodamo. Cena: 235.900,00 EUR",Karo d.o.o.,235900.0
6407649,RADOVLJICA,2,81.7,0,3.0,1961,2019,"81,7 m2, 3-sobno, zgrajeno l. 1961, adaptirano l. 2019, P/2 nad., prodamo. Cena: 210.000,00 EUR",K3 Kern d.o.o.,210000.0
6425629,RADOVLJICA,2,81.7,0,3.0,1961,,"81,7 m2, 3-sobno, zgrajeno l. 1961, Svetlo, prostorno trisobno stanovanje s teraso in uporabo vrta v izmeri 81,70 m2, v ...",Nepremičnine Smuk – NSKG d.o.o.,210000.0
6286472,RADOVLJICA,2,88.1,0,3.0,2019,,"88,1 m2, 3-sobno, zgrajeno l. 2019, P/5 nad., Stanovanje v centru Radovljice, prodamo. Cena: do 289.000,00 EUR",Rteam d.o.o.,289000.0
6438676,RADOVLJICA,2,124.4,0,4.0,2013,,"124,4 m2, 4-sobno, zgrajeno l. 2013, 3. nad., prodamo. Cena: 397.000,00 EUR",Makler Bled d.o.o.,397000.0
6423867,RIBČEV LAZ,2,73.0,0,2.0,2010,,"73 m2, 2-sobno, zgrajeno l. 2010, 2/2 nad., prodamo. Cena: 350.000,00 EUR",Novi list d.o.o.,350000.0
6424055,SLOVENSKI JAVORNIK,2,30.0,0,1.0,1930,2018,"30 m2, 1-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 1930, adaptirano l. 2018, P/2 nad., Stanovanje Slovenski ...",Zasebna ponudba,69000.0
6250727,SPODNJE JEZERSKO,2,88.8,0,4.0,1959,2012,"88,8 m2, 4-sobno, zgrajeno l. 1959, adaptirano l. 2012, 1/1 nad., 4 sobno stanovanje, 1. nadstropje, zamenjana okna in o...",K3 Kern d.o.o.,86000.0
6413878,SPODNJE JEZERSKO,2,119.8,0,3.0,1959,,"119,8 m2, 3-sobno, zgrajeno l. 1959, prodamo. Cena: 129.000,00 EUR",ITD nepremičnine d.o.o.,129000.0
6430714,STARA FUŽINA,2,98.7,0,4.0,2021,2021,"98,7 m2, 4-sobno, dupleks, adaptirano l. 2021, P+1/4 nad., Stanovanje v petstanovanjski hiši v Triglavskem narodnem park...",Zasebna ponudba,350000.0
6427781,ŠENČUR,2,40.0,0,1.0,2008,,"40 m2, 1-sobno, zgrajeno l. 2008, P/3 nad., prodamo. Cena: 178.000,00 EUR",Zasebna ponudba,178000.0
6436163,ŠENČUR,2,85.0,0,3.0,2007,,"85 m2, 3-sobno, zgrajeno l. 2007, 3/3 nad., prodamo. Cena: 215.000,00 EUR",Fesst nepremičnine d.o.o.,215000.0
6438471,ŠKOFJA LOKA,2,46.0,0,2.0,1985,2018,"46 m2, 2-sobno, zgrajeno l. 1985, adaptirano l. 2018, pritličje, prodamo. Cena: 162.000,00 EUR",Market center Omnis d.o.o.,162000.0
6433402,ŠKOFJA LOKA,2,77.7,0,3.0,1962,,"77,7 m2, 3-sobno, zgrajeno l. 1962, 1. nad., prodamo. Cena: 164.500,00 EUR",Fesst nepremičnine d.o.o.,164500.0
6425220,ŠKOFJA LOKA,2,99.2,0,3.0,1511,2021,"99,2 m2, 3-sobno, zgrajeno l. 1511, adaptirano l. 2021, M/3 nad., prodamo. Cena: 242.000,00 EUR",RCN d.o.o.,242000.0
6425216,ŠKOFJA LOKA,2,114.9,0,5,1511,2021,"114,9 m2, 5 in večsobno, zgrajeno l. 1511, adaptirano l. 2021, M/3 nad., prodamo. Cena: 264.000,00 EUR",RCN d.o.o.,264000.0
6436322,"ŠKOFJA LOKA, NOVI SVET",2,53.5,0,2.0,1962,2019,"53,5 m2, 2-sobno, zgrajeno l. 1962, adaptirano l. 2019, 3/4 nad., prodamo 2 sobno stanovanje, delno obnovljeno, 3. nad./...",Loka nepremičnine d.o.o.,144000.0
6440851,"ŠKOFJA LOKA, PARTIZANSKA CESTA",2,22.6,0,0,2019,,"22,6 m2, garsonjera, adaptirana l. 2019, v celoti adaptirano, soba, kuhinjska niša, kopalnica in klet, prodamo. Cena: 11...",Blok 5 d.o.o.,115000.0
6440915,"ŠKOFJA LOKA, PODLUBNIK",2,59.96,0,2.0,1976,2016,"59,96 m2, 2-sobno, zgrajeno l. 1976, adaptirano l. 2016, 1. nad., Prodamo 2-sobno stanovanje v prvem nadstropju. Stanova...",Zasebna ponudba,170000.0
6426060,"ŠKOFJA LOKA, TAVČARJEVA ULICA",2,69.0,0,3.0,1995,,"69 m2, 3-sobno, zgrajeno l. 1995, 1. nad., v celoti opremljeno s pohištvom po meri, velik balkon, prodamo. Cena: 215.000...",Blok 5 d.o.o.,215000.0
6437185,"ŠKOFJA LOKA, ZGODOVINSKO JEDRO ŠKOFJE LOKE",2,177.0,0,4.0,1840,2007,"177 m2, 4-sobno, zgrajeno l. 1840, adaptirano l. 2007, 3/3 nad., V centru historičnega mestnega jedra Škofje Loke prodam...",Agencia d.o.o.,249000.0
6431499,TRATA,2,52.0,0,2.0,1961,,"52 m2, 2-sobno, zgrajeno l. 1961, 3/4 nad., frankovo naselje- v mirnem,urejenem bloku prodamo svetlo 2-sobno stanovanje....",Zasebna ponudba,143500.0
6436316,"TRATA, SLOVENIJA",2,41.5,0,1.5,1985,,"41,5 m2, 1,5-sobno, zgrajeno l. 1985, 4/8 nad., Urejeno in svetlo. Kopalnica obnovljena l 2017. V blizini železniska pov...",Zasebna ponudba,123000.0
6441469,TRŽIČ,2,22.3,0,0,1850,,"22,3 m2, garsonjera, zgrajena l. 1850, adaptirana l. 2005, P/1 nad., prodamo. Cena: 39.000,00 EUR",Agent 3091 d.o.o.,39000.0
6327478,TRŽIČ,2,36.0,0,2.0,1890,2000,"36 m2, 2-sobno, zgrajeno l. 1890, adaptirano l. 2000, P/2 nad., nizki mesečni stroški, opremljeno, vseljivo takoj, na vo...",Nepremičnina posredovanje d.o.o.,62000.0
6419512,TRŽIČ,2,37.0,0,1.0,1950,,"37 m2, 1-sobno, zgrajeno l. 1950, M/4 nad., prodamo. Cena: 50.000,00 EUR","ALTERA, d.o.o.",50000.0
6439368,TRŽIČ,2,48.4,0,2.0,1942,,"48,4 m2, 2-sobno, zgrajeno l. 1942, 3/4 nad., V samem centru Tržiča prodamo mansardno dvo sobno stanovanje, prodamo. Cen...",MP PROJEKT d.o.o.,58000.0
6397940,TRŽIČ,2,78.7,0,3.0,1949,2010,"78,7 m2, 3-sobno, zgrajeno l. 1949, adaptirano l. 2010, prodamo. Cena: 135.000,00 EUR",Fesst nepremičnine d.o.o.,135000.0
6400982,TRŽIČ,2,134.9,0,2.0,1951,2017,"134,9 m2, 2-sobno, zgrajeno l. 1951, adaptirano l. 2017, P/1 nad., prodamo. Cena: 110.000,00 EUR",Nepremičnina posredovanje d.o.o.,110000.0
6400436,TRŽIČ,2,191.0,0,5,1852,,"191 m2, 5 in večsobno, zgrajeno l. 1852, 1/1 nad., prodamo. Cena: 255.000,00 EUR",Nepremičnina posredovanje d.o.o.,255000.0
6173221,"TRŽIČ, CENTER",2,61.1,0,2.0,1500,2009,"61,1 m2, 2-sobno, zgrajeno l. 1500, adaptirano l. 2009, 3/3 nad., prodamo. Cena: 57.000,00 EUR",Nepremičnina posredovanje d.o.o.,57000.0
6431021,"TRŽIČ, ČEVLJARSKA",2,41.8,0,2.0,1900,2016,"41,8 m2, 2-sobno, zgrajeno l. 1900, adaptirano l. 2016, 2/3 nad., prodamo prijetno dvosobno stanovanje, v bližini OŠ, av...",Gros inženiring d.o.o.,64000.0
6423842,"TRŽIČ, RAVNE",2,58.75,0,3.0,1950,2010,"58,75 m2, 3-sobno, zgrajeno l. 1950, adaptirano l. 2010, 2/3 nad., trisobno stanovanje, večstanovanjska stavba, vrt, par...",Afirmacija d.o.o.,79000.0
6425110,"TRŽIČ, RAVNE - ZA JEZOM",2,66.3,0,2.0,1955,,"66,3 m2, 2-sobno, zgrajeno l. 1955, VP/3 nad., funkcionalna razporeditev prostorov, delno adaptirano 2012, oprema po dog...",Gros inženiring d.o.o.,99000.0
6396063,VIRMAŠE,2,110.0,600.0,5,1940,2020,"110 m2, 5 in večsobno, zgrajeno l. 1940, adaptirano l. 2020, 600 m2 zemljišča, 1/2 nad., Stanovanje v 3 stan.hiši, v lep...",Landart d.o.o.,200000.0
6420456,ŽIRI,2,77.8,0,2.0,1996,,"77,8 m2, 2-sobno, dupleks, zgrajeno l. 1996, 4/4 nad., prodamo. Cena: 100.000,00 EUR","RE/MAX Ljubljana, Nepremičninska družba d.o.o.",100000.0
6439756,"KOPER, PRIJETNO, SVETLO 4 - SOBNO STANOVANJE S PARKIRNIM PRO...",3,78.9,0,2.5,1982,2020,"78,9 m2, 2,5-sobno, zgrajeno l. 1982, adaptirano l. 2020, 1. nad., prodamo. Cena: 275.000,00 EUR",Mreža nepremičnin d.o.o.,275000.0
6401840,"PORTOROŽ, KAMPOLIN",3,125.3,0,3.0,2006,,"125,3 m2, 3-sobno, dupleks, zgrajeno l. 2006, 2/M, Novejše, svetlo dupleks in hkrati še penthouse stanovanje s čudovitim...",Obala nepremičnine d.o.o.,440000.0
6419877,"PORTOROŽ, VALETA",3,67.0,219.0,2.0,2002,,"67 m2, 2-sobno, zgrajeno l. 2002, 219 m2 zemljišča, P/3 nad., Svetli, prostorni dvosobni apartma z velikim balkonom, pok...",Obala nepremičnine d.o.o.,430000.0
6426085,ANKARAN,3,71.8,0,3.0,1990,2021,"71,8 m2, 3-sobno, dupleks, zgrajeno l. 1990, adaptirano l. 2021, 1/M, V Ankaranu prodamo urejeno 3-sobno duplex stanovan...","Apertura, poslovanje z nepremičninami, d.o.o.",235000.0
6440665,ANKARAN,3,73.3,0,3.0,1987,2010,"73,3 m2, 3-sobno, zgrajeno l. 1987, adaptirano l. 2010, 5/5 nad., Ankaran - center: stanovanje s čudovitim pogledom na s...",Zasebna ponudba,290000.0
6420255,ANKARAN,3,106.1,22.0,3.0,2007,,"106,1 m2, 3-sobno, zgrajeno l. 2007, 22 m2 zemljišča, 3-sobno stanovanje v Ankaranu s pogledom na morje, prodamo. Cena: ...","Nepremičninska družba, d.o.o., PE RE/MAX Obala",279000.0
6424412,"ANKARAN, CENTER",3,98.0,100.0,3.0,1976,2018,"98 m2, 3-sobno, zgrajeno l. 1976, adaptirano l. 2018, 100 m2 zemljišča, P/2 nad., prodamo. Cena: cca 345.000,00 EUR","Studium nepremičnine Goran Aščić, s.p.",345000.0
6424463,"ANKARAN, CENTER",3,260.96,0,5,1983,2000,"260,96 m2, 5 in večsobno, zgrajeno l. 1983, adaptirano l. 2000, Posredujemo pri prodaji lepega 260,96 m2 velikega, 5 sob...","INVESTMOND nepremičnine, Edmond Petrovič s.p.",395000.0
6437663,"ANKARAN, DUPLEX",3,71.8,0,3.0,1990,,"71,8 m2, 3-sobno, zgrajeno l. 1990, Redka ponudba, urejeno stanovanje, primerno tudi za investicijo, prodamo. Cena: 235....","STAN nepremičnine d.o.o., Ljubljana",235000.0
6441178,"ANKARAN, ROŽNIK",3,60.0,0,2.0,1992,2020,"60 m2, 2-sobno, zgrajeno l. 1992, adaptirano l. 2020, 1/2 nad., V Ankaranu prodamo popolnoma obnovljeno 2-sobno stanovan...","Apertura, poslovanje z nepremičninami, d.o.o.",215000.0
6423297,"ANKARAN, SREBRNIČEVA 15",3,70.0,0,3.0,1990,,"70 m2, 3-sobno, dupleks, zgrajeno l. 1990, 1/1 nad., Vrstno stanovanje, lepo vzdrževano in renovirano, prodamo. Cena: 23...",Zasebna ponudba,231000.0
6439032,ČEŽARJI,3,15.4,0,0,1900,,"15,4 m2, garsonjera, zgrajena l. 1900, adaptirana l. 1981, P/1 nad., Čežarji, garsonjera 15,4 m2 prodamo, prodamo. Cena:...",Zasebna ponudba,52900.0
6438469,DIVAČA,3,99.6,0,4.0,2000,,"99,6 m2, 4-sobno, zgrajeno l. 2000, 3. nad., DIVAČA; prodamo prostorno 4 sobno stanovanje v izmeri 99,60 m2, v 3. nadstr...",Adria nepremičnine d.o.o.,150000.0
6424773,"DRAGONJA, PENTHAUS STANOVANJE S TERASO, VRTOM, ČUDOVITIM POG...",3,200.2,0,4.0,1982,1993,"200,2 m2, 4-sobno, zgrajeno l. 1982, adaptirano l. 1993, prodamo. Cena: 418.000,00 EUR",ABC nepremičnine d.o.o.,418000.0
6403141,GAŽON,3,80.0,0,4.0,1997,2006,"80 m2, 4-sobno, zgrajeno l. 1997, adaptirano l. 2006, P/3 nad., prodamo. Cena: 192.000,00 EUR",Market center Omnis d.o.o.,192000.0
